X,Y,status,ts
-88.933672,30.447499,Open,2020-04-01T15:00:00Z
-97.31673,32.861,Open,2020-04-01T15:00:00Z
-97.103573,32.865368,Closed,2020-04-01T15:00:00Z
-93.862968,32.44977,Open,2020-04-01T15:00:00Z
-80.914795,34.138991,Open,2020-04-01T15:00:00Z
-80.88026,35.482182,Closed,2020-04-01T15:00:00Z
-88.047218,30.870063,Open,2020-04-01T15:00:00Z
-86.357313,32.268719,Open,2020-04-01T15:00:00Z
-93.348405,37.213348,Closed,2020-04-01T15:00:00Z
-94.38814,35.297614,Closed,2020-04-01T15:00:00Z
-83.212938,35.377136,Open,2020-04-01T15:00:00Z
-90.45256,30.43768,Closed,2020-04-01T15:00:00Z
-95.422912,30.022807,Open,2020-04-01T15:00:00Z
-77.9873,39.444545,Closed,2020-04-01T15:00:00Z
-84.95417,32.54251,Open,2020-04-01T15:00:00Z
-78.89565,35.01832,Open,2020-04-01T15:00:00Z
-94.17009937,30.13342175,Open,2020-04-01T15:00:00Z
-78.685455,33.824245,Closed,2020-04-01T15:00:00Z
-86.41085,32.487647,Open,2020-04-01T15:00:00Z
-86.80454,33.608409,Open,2020-04-01T15:00:00Z
-82.8109,32.98149,Open,2020-04-01T15:00:00Z
-84.16231,30.48346,Closed,2020-04-01T15:00:00Z
-97.234014,33.014862,Closed,2020-04-01T15:00:00Z
-76.19298,40.02243942,Closed,2020-04-01T15:00:00Z
-85.579666,38.135101,Closed,2020-04-01T15:00:00Z
-82.19998,33.486006,Open,2020-04-01T15:00:00Z
-88.32771,37.003675,Closed,2020-04-01T15:00:00Z
-76.247451,39.478452,Open,2020-04-01T15:00:00Z
-76.82445831,40.27843833,Closed,2020-04-01T15:00:00Z
-83.31636,35.462173,Closed,2020-04-01T15:00:00Z
-95.23556107,29.6275472,Open,2020-04-01T15:00:00Z
-80.1639,32.95227,Open,2020-04-01T15:00:00Z
-77.94479,35.374534,Open,2020-04-01T15:00:00Z
-84.336438,33.571525,Closed,2020-04-01T15:00:00Z
-90.755482,29.61292,Open,2020-04-01T15:00:00Z
-84.11675759,37.14918374,Open,2020-04-01T15:00:00Z
-90.25963,32.18551,Open,2020-04-01T15:00:00Z
-87.88571,30.51433,Open,2020-04-01T15:00:00Z
-77.35591533,37.61079183,Closed,2020-04-01T15:00:00Z
-82.82933523,39.98104848,Open,2020-04-01T15:00:00Z
-81.743774,33.565218,Open,2020-04-01T15:00:00Z
-80.383771,27.4177,Open,2020-04-01T15:00:00Z
-81.235292,32.139254,Open,2020-04-01T15:00:00Z
-84.17609,34.163141,Open,2020-04-01T15:00:00Z
-85.641571,31.439044,Open,2020-04-01T15:00:00Z
-83.63658846,41.5293704,Closed,2020-04-01T15:00:00Z
-80.943344,33.965684,Open,2020-04-01T15:00:00Z
-87.08715,30.53159,Closed,2020-04-01T15:00:00Z
-94.377676,38.941453,Closed,2020-04-01T15:00:00Z
-83.290089,33.1843,Open,2020-04-01T15:00:00Z
-94.47553,37.133566,Closed,2020-04-01T15:00:00Z
-77.95724,39.486688,Closed,2020-04-01T15:00:00Z
-88.51561,30.38556,Open,2020-04-01T15:00:00Z
-88.22429,30.640395,Open,2020-04-01T15:00:00Z
-86.09547,33.99688,Open,2020-04-01T15:00:00Z
-84.561296,33.414087,Closed,2020-04-01T15:00:00Z
-81.8936,34.96723,Open,2020-04-01T15:00:00Z
-95.57323196,29.64213649,Closed,2020-04-01T15:00:00Z
-85.95237,31.782603,Open,2020-04-01T15:00:00Z
-112.00815,33.41561,Closed,2020-04-01T15:00:00Z
-83.93804,33.88095,Open,2020-04-01T15:00:00Z
-84.17094,33.922076,Open,2020-04-01T15:00:00Z
-85.7727,30.15688,Closed,2020-04-01T15:00:00Z
-84.81407,38.17898,Closed,2020-04-01T15:00:00Z
-83.52807,31.45797,Open,2020-04-01T15:00:00Z
-96.682777,33.00618,Closed,2020-04-01T15:00:00Z
-92.653021,32.537742,Closed,2020-04-01T15:00:00Z
-84.70283,33.875235000000004,Closed,2020-04-01T15:00:00Z
-83.71029986,41.6095534,Closed,2020-04-01T15:00:00Z
-78.9644,34.98388,Open,2020-04-01T15:00:00Z
-88.22604,30.761917,Open,2020-04-01T15:00:00Z
-88.6546055,37.04768713,Closed,2020-04-01T15:00:00Z
-89.13636,30.420497,Closed,2020-04-01T15:00:00Z
-84.61651,39.028827,Open,2020-04-01T15:00:00Z
-84.07692,34.00155,Closed,2020-04-01T15:00:00Z
-95.643271,29.688873,Closed,2020-04-01T15:00:00Z
-82.98842,40.141402,Closed,2020-04-01T15:00:00Z
-78.96779,33.756788,Open,2020-04-01T15:00:00Z
-84.431455,33.905783,Open,2020-04-01T15:00:00Z
-76.323105,40.053484,Closed,2020-04-01T15:00:00Z
-86.50183,30.52155,Open,2020-04-01T15:00:00Z
-75.729634,39.44784,Closed,2020-04-01T15:00:00Z
-95.28128919,29.98271021,Open,2020-04-01T15:00:00Z
-90.13542,32.269082,Open,2020-04-01T15:00:00Z
-84.22001,34.11072,Open,2020-04-01T15:00:00Z
-83.548992,33.00385,Open,2020-04-01T15:00:00Z
-84.938151,33.720012,Open,2020-04-01T15:00:00Z
-104.765346,39.52657,Closed,2020-04-01T15:00:00Z
-81.75916,30.336084,Open,2020-04-01T15:00:00Z
-84.334091,32.925253,Open,2020-04-01T15:00:00Z
-104.721712,38.84671,Closed,2020-04-01T15:00:00Z
-82.83686,34.69093,Closed,2020-04-01T15:00:00Z
-78.32749,35.5056,Closed,2020-04-01T15:00:00Z
-89.93059,34.310609,Open,2020-04-01T15:00:00Z
-81.662139,35.090658,Open,2020-04-01T15:00:00Z
-81.088259,33.960447,Closed,2020-04-01T15:00:00Z
-94.196118,30.241736,Closed,2020-04-01T15:00:00Z
-97.487239,35.319575,Closed,2020-04-01T15:00:00Z
-84.292935,30.374088,Open,2020-04-01T15:00:00Z
-78.043308,39.362693,Closed,2020-04-01T15:00:00Z
-92.32594,38.970712,Closed,2020-04-01T15:00:00Z
-76.354114,39.567404,Closed,2020-04-01T15:00:00Z
-84.13302,36.917286,Closed,2020-04-01T15:00:00Z
-85.211758,38.188942,Closed,2020-04-01T15:00:00Z
-90.877512,30.169961,Closed,2020-04-01T15:00:00Z
-85.97857,31.794257,Closed,2020-04-01T15:00:00Z
-88.36061,36.866875,Closed,2020-04-01T15:00:00Z
-81.496,35.271481,Open,2020-04-01T15:00:00Z
-84.552423,39.396731,Open,2020-04-01T15:00:00Z
-90.36183,38.525582,Closed,2020-04-01T15:00:00Z
-81.49221,40.988888,Closed,2020-04-01T15:00:00Z
-87.12026,30.60347,Closed,2020-04-01T15:00:00Z
-83.703466,41.674491,Closed,2020-04-01T15:00:00Z
-85.4307,31.21582,Open,2020-04-01T15:00:00Z
-84.308846,39.072262,Closed,2020-04-01T15:00:00Z
-84.102375,39.696802,Closed,2020-04-01T15:00:00Z
-83.851669,34.29482,Open,2020-04-01T15:00:00Z
-95.166804,29.649249,Open,2020-04-01T15:00:00Z
-84.70416,34.00037,Closed,2020-04-01T15:00:00Z
-81.891446,35.333735,Open,2020-04-01T15:00:00Z
-75.593002,39.284436,Closed,2020-04-01T15:00:00Z
-79.051577,35.026412,Open,2020-04-01T15:00:00Z
-85.827239,33.664666,Open,2020-04-01T15:00:00Z
-84.17736,31.629268,Open,2020-04-01T15:00:00Z
-110.9323467,32.13418565,Closed,2020-04-01T15:00:00Z
-90.4097,29.89118,Open,2020-04-01T15:00:00Z
-83.95258,34.14118,Open,2020-04-01T15:00:00Z
-77.40941,39.390081,Closed,2020-04-01T15:00:00Z
-84.423309,30.48506,Closed,2020-04-01T15:00:00Z
-77.33732,37.519019,Open,2020-04-01T15:00:00Z
-84.51865,33.83978,Closed,2020-04-01T15:00:00Z
-84.71381,38.050575,Closed,2020-04-01T15:00:00Z
-94.737662,32.541677,Closed,2020-04-01T15:00:00Z
-86.12235,33.59477,Open,2020-04-01T15:00:00Z
-81.87502,31.616998,Open,2020-04-01T15:00:00Z
-85.83145,31.321573,Open,2020-04-01T15:00:00Z
-84.5137077,38.03978577,Closed,2020-04-01T15:00:00Z
-104.838769,39.696237000000004,Open,2020-04-01T15:00:00Z
-79.033805,33.567552,Closed,2020-04-01T15:00:00Z
-95.384105,29.938236,Open,2020-04-01T15:00:00Z
-82.453353,34.852842,Open,2020-04-01T15:00:00Z
-89.147192,30.345412,Open,2020-04-01T15:00:00Z
-85.62341,38.219984,Closed,2020-04-01T15:00:00Z
-84.113919,33.925602,Open,2020-04-01T15:00:00Z
-92.07706303,32.55093647,Open,2020-04-01T15:00:00Z
-84.685428,33.409059,Open,2020-04-01T15:00:00Z
-90.019194,32.356464,Open,2020-04-01T15:00:00Z
-84.96604,32.532288,Closed,2020-04-01T15:00:00Z
-83.93916,30.835505,Open,2020-04-01T15:00:00Z
-86.13942249,32.366576,Open,2020-04-01T15:00:00Z
-83.665073,41.594917,Closed,2020-04-01T15:00:00Z
-96.688501,33.056735,Closed,2020-04-01T15:00:00Z
-84.251179,33.547462,Open,2020-04-01T15:00:00Z
-96.93662,33.02336,Closed,2020-04-01T15:00:00Z
-82.93016249,39.99844155,Open,2020-04-01T15:00:00Z
-91.857124,29.985643,Open,2020-04-01T15:00:00Z
-84.185362,33.423029,Open,2020-04-01T15:00:00Z
-86.637771,30.449802,Open,2020-04-01T15:00:00Z
-97.75912,35.48894,Closed,2020-04-01T15:00:00Z
-88.12237,30.68906,Open,2020-04-01T15:00:00Z
-75.43531,40.636557,Open,2020-04-01T15:00:00Z
-81.8018289,41.13615982,Closed,2020-04-01T15:00:00Z
-82.00472,34.935121,Open,2020-04-01T15:00:00Z
-95.8502,36.264683,Closed,2020-04-01T15:00:00Z
-95.482744,30.366433,Closed,2020-04-01T15:00:00Z
-111.5449668,33.3887104,Closed,2020-04-01T15:00:00Z
-87.45301813,36.69338132,Closed,2020-04-01T15:00:00Z
-104.864802,39.37993,Closed,2020-04-01T15:00:00Z
-80.611743,35.396231,Closed,2020-04-01T15:00:00Z
-87.30011,30.46029,Open,2020-04-01T15:00:00Z
-84.359577,34.253754,Open,2020-04-01T15:00:00Z
-78.64596,33.865872,Closed,2020-04-01T15:00:00Z
-94.66994,39.271492,Open,2020-04-01T15:00:00Z
-83.29228,30.874437,Open,2020-04-01T15:00:00Z
-77.030801,35.082125,Closed,2020-04-01T15:00:00Z
-111.979201,33.305954,Closed,2020-04-01T15:00:00Z
-85.76132,33.8185,Closed,2020-04-01T15:00:00Z
-90.29976,38.498164,Open,2020-04-01T15:00:00Z
-80.207963,40.222341,Closed,2020-04-01T15:00:00Z
-82.66694,34.53643,Open,2020-04-01T15:00:00Z
-84.42531,34.0676,Open,2020-04-01T15:00:00Z
-76.101345,39.552852,Closed,2020-04-01T15:00:00Z
-89.78645,30.22443,Open,2020-04-01T15:00:00Z
-93.80492331,32.40110603,Open,2020-04-01T15:00:00Z
-84.15409,34.22181,Open,2020-04-01T15:00:00Z
-85.4534,31.233931,Open,2020-04-01T15:00:00Z
-84.225907,39.638224,Closed,2020-04-01T15:00:00Z
-82.66701579,27.82119952,Open,2020-04-01T15:00:00Z
-84.77509,34.24097,Closed,2020-04-01T15:00:00Z
-78.985975,33.651516,Closed,2020-04-01T15:00:00Z
-82.30888165,27.9819429,Open,2020-04-01T15:00:00Z
-87.219654,30.531354,Open,2020-04-01T15:00:00Z
-82.53887,35.82024,Closed,2020-04-01T15:00:00Z
-97.68916309,30.21881619,Open,2020-04-01T15:00:00Z
-82.015764,33.439504,Open,2020-04-01T15:00:00Z
-97.46148,32.68204,Open,2020-04-01T15:00:00Z
-80.73467,33.457582,Open,2020-04-01T15:00:00Z
-81.24373,41.666268,Closed,2020-04-01T15:00:00Z
-81.19315,35.315607,Closed,2020-04-01T15:00:00Z
-75.69556465,41.48778821,Closed,2020-04-01T15:00:00Z
-81.38634166,40.77078227,Closed,2020-04-01T15:00:00Z
-82.40461,35.297947,Closed,2020-04-01T15:00:00Z
-84.62145,33.78854,Open,2020-04-01T15:00:00Z
-84.02614,33.666381,Open,2020-04-01T15:00:00Z
-97.009304,32.857244,Open,2020-04-01T15:00:00Z
-82.032954,33.521952,Open,2020-04-01T15:00:00Z
-96.68312,32.87807,Open,2020-04-01T15:00:00Z
-84.240957,33.945914,Open,2020-04-01T15:00:00Z
-80.72185988,41.14308222,Closed,2020-04-01T15:00:00Z
-78.771962,35.592788,Closed,2020-04-01T15:00:00Z
-85.430921,32.6074,Closed,2020-04-01T15:00:00Z
-79.129608,33.437695,Open,2020-04-01T15:00:00Z
-82.43571,35.34417,Open,2020-04-01T15:00:00Z
-84.38683,33.618416,Open,2020-04-01T15:00:00Z
-85.266432,38.203057,Closed,2020-04-01T15:00:00Z
-90.10655,32.412067,Open,2020-04-01T15:00:00Z
-78.498192,35.66636,Closed,2020-04-01T15:00:00Z
-80.540809,34.993905,Open,2020-04-01T15:00:00Z
-79.01093,34.643536,Open,2020-04-01T15:00:00Z
-84.67403,33.85877,Open,2020-04-01T15:00:00Z
-85.043026,34.009799,Open,2020-04-01T15:00:00Z
-85.204135,35.083692,Open,2020-04-01T15:00:00Z
-96.89129,32.63993,Open,2020-04-01T15:00:00Z
-93.51410751,32.5448576,Closed,2020-04-01T15:00:00Z
-82.606244,38.389012,Open,2020-04-01T15:00:00Z
-88.562282,37.048567,Closed,2020-04-01T15:00:00Z
-83.41286,33.889717,Closed,2020-04-01T15:00:00Z
-80.231894,40.182558,Closed,2020-04-01T15:00:00Z
-81.94165,35.363952,Closed,2020-04-01T15:00:00Z
-77.352043,39.324198,Open,2020-04-01T15:00:00Z
-90.04162,30.414973,Closed,2020-04-01T15:00:00Z
-83.66226,32.5572,Open,2020-04-01T15:00:00Z
-82.376148,34.790991,Open,2020-04-01T15:00:00Z
-90.16171,32.23268,Open,2020-04-01T15:00:00Z
-84.074147,33.77513,Open,2020-04-01T15:00:00Z
-84.30039,33.612171,Open,2020-04-01T15:00:00Z
-84.701634,33.747586,Open,2020-04-01T15:00:00Z
-77.630757,39.92774,Closed,2020-04-01T15:00:00Z
-97.42392,35.446468,Open,2020-04-01T15:00:00Z
-91.79162,37.942531,Closed,2020-04-01T15:00:00Z
-80.744201,35.170445,Open,2020-04-01T15:00:00Z
-83.26811,33.422344,Open,2020-04-01T15:00:00Z
-92.04727,32.681493,Closed,2020-04-01T15:00:00Z
-80.108238,32.802309,Open,2020-04-01T15:00:00Z
-87.435792,36.637992,Open,2020-04-01T15:00:00Z
-83.00065,39.881015,Closed,2020-04-01T15:00:00Z
-96.630426,32.836526,Open,2020-04-01T15:00:00Z
-81.96929,34.839106,Open,2020-04-01T15:00:00Z
-95.46203648,30.27907895,Open,2020-04-01T15:00:00Z
-75.33919,40.593523,Closed,2020-04-01T15:00:00Z
-80.595467,34.219942,Closed,2020-04-01T15:00:00Z
-97.657771,30.329074,Closed,2020-04-01T15:00:00Z
-84.005907,33.9,Open,2020-04-01T15:00:00Z
-83.87484,34.279214,Closed,2020-04-01T15:00:00Z
-83.34521259,33.98614022,Open,2020-04-01T15:00:00Z
-85.0791,33.59845,Open,2020-04-01T15:00:00Z
-85.72637,31.300509,Open,2020-04-01T15:00:00Z
-84.57296,33.72956,Open,2020-04-01T15:00:00Z
-84.20563,33.94345,Closed,2020-04-01T15:00:00Z
-79.014552,35.06427,Open,2020-04-01T15:00:00Z
-89.3827,30.30462,Open,2020-04-01T15:00:00Z
-82.361739,38.412479,Closed,2020-04-01T15:00:00Z
-84.194576,33.801985,Open,2020-04-01T15:00:00Z
-83.95215,34.880923,Open,2020-04-01T15:00:00Z
-87.197188,30.488539,Open,2020-04-01T15:00:00Z
-83.994947,33.855921,Closed,2020-04-01T15:00:00Z
-85.99259,34.011191,Open,2020-04-01T15:00:00Z
-79.092974,33.861574,Open,2020-04-01T15:00:00Z
-81.233956,35.477058,Closed,2020-04-01T15:00:00Z
-80.741369,41.22231,Closed,2020-04-01T15:00:00Z
-82.33162,34.90427,Open,2020-04-01T15:00:00Z
-88.172836,30.689736,Open,2020-04-01T15:00:00Z
-84.414831,34.397991,Open,2020-04-01T15:00:00Z
-104.75444,38.891697,Closed,2020-04-01T15:00:00Z
-77.40616,35.560994,Open,2020-04-01T15:00:00Z
-83.6407,31.710818,Closed,2020-04-01T15:00:00Z
-87.367798,36.541213,Closed,2020-04-01T15:00:00Z
-82.00588,35.001714,Open,2020-04-01T15:00:00Z
-81.42930355,41.64254322,Closed,2020-04-01T15:00:00Z
-84.815397,34.158187,Open,2020-04-01T15:00:00Z
-92.3363,38.920563,Closed,2020-04-01T15:00:00Z
-84.41959,34.175906,Closed,2020-04-01T15:00:00Z
-84.86961,32.536647,Open,2020-04-01T15:00:00Z
-84.901233,33.731793,Open,2020-04-01T15:00:00Z
-83.808957,34.093673,Open,2020-04-01T15:00:00Z
-84.41244,33.54847,Open,2020-04-01T15:00:00Z
-96.85607,32.952112,Open,2020-04-01T15:00:00Z
-82.46784,34.89288,Closed,2020-04-01T15:00:00Z
-82.1831,34.20917,Open,2020-04-01T15:00:00Z
-84.78724,33.95655,Open,2020-04-01T15:00:00Z
-78.938103,38.064396,Open,2020-04-01T15:00:00Z
-84.365945,33.82564,Open,2020-04-01T15:00:00Z
-92.03421,32.529357,Open,2020-04-01T15:00:00Z
-78.79849,35.415224,Open,2020-04-01T15:00:00Z
-76.929563,34.898621,Open,2020-04-01T15:00:00Z
-84.81592,33.385076,Open,2020-04-01T15:00:00Z
-83.998785,39.783623,Closed,2020-04-01T15:00:00Z
-80.56962,41.181827,Closed,2020-04-01T15:00:00Z
-87.707983,30.54339,Open,2020-04-01T15:00:00Z
-94.71243,38.993147,Closed,2020-04-01T15:00:00Z
-77.548424,35.889476,Open,2020-04-01T15:00:00Z
-97.343368,32.84453,Closed,2020-04-01T15:00:00Z
-81.587327,34.283163,Open,2020-04-01T15:00:00Z
-83.96533,33.578194,Open,2020-04-01T15:00:00Z
-85.898318,33.781858,Closed,2020-04-01T15:00:00Z
-86.46733,36.979887,Closed,2020-04-01T15:00:00Z
-111.720968,33.451545,Closed,2020-04-01T15:00:00Z
-76.306392,39.453867,Open,2020-04-01T15:00:00Z
-81.42263045,40.86000845,Closed,2020-04-01T15:00:00Z
-85.090015,32.470305,Open,2020-04-01T15:00:00Z
-75.691171,41.376478,Closed,2020-04-01T15:00:00Z
-90.47546,31.247305,Open,2020-04-01T15:00:00Z
-85.02835,33.72228,Open,2020-04-01T15:00:00Z
-75.540799,39.104801,Closed,2020-04-01T15:00:00Z
-82.14503,34.20817,Open,2020-04-01T15:00:00Z
-84.242679999999993,33.501521,Open,2020-04-01T15:00:00Z
-84.5842,33.488395,Closed,2020-04-01T15:00:00Z
-80.70944,35.368397,Open,2020-04-01T15:00:00Z
-84.01383,33.593182,Open,2020-04-01T15:00:00Z
-90.525976,30.726195,Open,2020-04-01T15:00:00Z
-84.216133,30.428305,Open,2020-04-01T15:00:00Z
-78.64634,35.322986,Open,2020-04-01T15:00:00Z
-92.013835,30.248623,Open,2020-04-01T15:00:00Z
-81.14599,33.94032,Closed,2020-04-01T15:00:00Z
-83.98473,33.988643,Open,2020-04-01T15:00:00Z
-97.22528,32.41599,Closed,2020-04-01T15:00:00Z
-83.87324,34.107683,Closed,2020-04-01T15:00:00Z
-83.35399,30.895242,Closed,2020-04-01T15:00:00Z
-81.96436,35.65967,Closed,2020-04-01T15:00:00Z
-86.57625,30.76239,Closed,2020-04-01T15:00:00Z
-90.206788,29.909766,Closed,2020-04-01T15:00:00Z
-88.19031,30.663221,Open,2020-04-01T15:00:00Z
-84.28932,33.2473,Open,2020-04-01T15:00:00Z
-82.883877,39.875095,Closed,2020-04-01T15:00:00Z
-83.679932,33.813335,Open,2020-04-01T15:00:00Z
-84.66155,33.52813,Open,2020-04-01T15:00:00Z
-91.147629,30.647203,Open,2020-04-01T15:00:00Z
-86.04051,39.82999,Open,2020-04-01T15:00:00Z
-82.82769,39.86337,Closed,2020-04-01T15:00:00Z
-84.531072,33.764423,Open,2020-04-01T15:00:00Z
-88.158328,30.648975,Open,2020-04-01T15:00:00Z
-79.14259,35.4577,Closed,2020-04-01T15:00:00Z
-82.065736,34.937604,Closed,2020-04-01T15:00:00Z
-79.48263,34.75651,Open,2020-04-01T15:00:00Z
-84.16691,33.452695,Closed,2020-04-01T15:00:00Z
-83.84202,34.011013,Open,2020-04-01T15:00:00Z
-93.60431,33.679827,Open,2020-04-01T15:00:00Z
-94.79321,39.72404,Closed,2020-04-01T15:00:00Z
-87.362557,30.358763,Open,2020-04-01T15:00:00Z
-85.84281,39.9905,Closed,2020-04-01T15:00:00Z
-89.95984,29.95054,Open,2020-04-01T15:00:00Z
-82.75939,34.70806,Open,2020-04-01T15:00:00Z
-85.71588,34.16175,Open,2020-04-01T15:00:00Z
-83.597664,33.964656,Closed,2020-04-01T15:00:00Z
-90.701848,35.806598,Open,2020-04-01T15:00:00Z
-84.041253,35.07817,Closed,2020-04-01T15:00:00Z
-111.8923092,33.42179925,Closed,2020-04-01T15:00:00Z
-84.272459,33.904411,Open,2020-04-01T15:00:00Z
-79.237009,34.978336,Open,2020-04-01T15:00:00Z
-87.70163,30.47076,Closed,2020-04-01T15:00:00Z
-86.43041,33.777589999999996,Closed,2020-04-01T15:00:00Z
-83.85451,33.741765,Open,2020-04-01T15:00:00Z
-81.70884,33.52762,Open,2020-04-01T15:00:00Z
-84.14212,33.505958,Open,2020-04-01T15:00:00Z
-90.278325,34.834358,Closed,2020-04-01T15:00:00Z
-89.981919,34.823602,Open,2020-04-01T15:00:00Z
-82.716011,38.388066,Closed,2020-04-01T15:00:00Z
-81.651576,35.720085,Closed,2020-04-01T15:00:00Z
-83.71361,32.74244,Open,2020-04-01T15:00:00Z
-79.20141,33.991614,Closed,2020-04-01T15:00:00Z
-89.154782,30.849175,Open,2020-04-01T15:00:00Z
-79.79074,34.912512,Open,2020-04-01T15:00:00Z
-88.59783,30.909074,Open,2020-04-01T15:00:00Z
-78.30235,36.087413,Closed,2020-04-01T15:00:00Z
-93.7837224,32.55845651,Open,2020-04-01T15:00:00Z
-94.26989,39.331493,Closed,2020-04-01T15:00:00Z
-79.43361,35.734582,Closed,2020-04-01T15:00:00Z
-82.69026,34.576594,Closed,2020-04-01T15:00:00Z
-86.74877,33.14792,Open,2020-04-01T15:00:00Z
-83.7513,31.93467,Closed,2020-04-01T15:00:00Z
-89.852328,33.786424,Open,2020-04-01T15:00:00Z
-79.99249,33.19878,Closed,2020-04-01T15:00:00Z
-78.97014,35.17408,Closed,2020-04-01T15:00:00Z
-92.027407,34.977056,Closed,2020-04-01T15:00:00Z
-90.470116,31.579303,Open,2020-04-01T15:00:00Z
-81.45945,34.23988,Closed,2020-04-01T15:00:00Z
-78.75012,35.123664,Closed,2020-04-01T15:00:00Z
-80.855271,41.783795,Closed,2020-04-01T15:00:00Z
-83.569736,32.809207,Open,2020-04-01T15:00:00Z
-89.9744,30.03506,Open,2020-04-01T15:00:00Z
-79.818281,35.823616,Closed,2020-04-01T15:00:00Z
-84.24212,33.619238,Open,2020-04-01T15:00:00Z
-84.149711,33.583096,Open,2020-04-01T15:00:00Z
-83.755987,40.37727117,Closed,2020-04-01T15:00:00Z
-83.849287,33.571257,Open,2020-04-01T15:00:00Z
-83.937137,34.094486,Closed,2020-04-01T15:00:00Z
-83.731012,33.818697,Closed,2020-04-01T15:00:00Z
-87.6483,30.407701,Closed,2020-04-01T15:00:00Z
-85.565708,40.116612,Closed,2020-04-01T15:00:00Z
-88.242571,30.54135,Open,2020-04-01T15:00:00Z
-85.246235,30.782115,Open,2020-04-01T15:00:00Z
-88.56701,30.6431,Open,2020-04-01T15:00:00Z
-90.11047,30.50395,Open,2020-04-01T15:00:00Z
-85.953907,39.200294,Closed,2020-04-01T15:00:00Z
-84.218521,31.585578,Closed,2020-04-01T15:00:00Z
-83.568172,35.871899,Open,2020-04-01T15:00:00Z
-83.017467,40.134511,Closed,2020-04-01T15:00:00Z
-89.820792,30.302571,Open,2020-04-01T15:00:00Z
-77.453137,37.385104,Closed,2020-04-01T15:00:00Z
-82.342471,29.701766,Open,2020-04-01T15:00:00Z
-97.600738,35.454719,Open,2020-04-01T15:00:00Z
-79.009918,33.804661,Closed,2020-04-01T15:00:00Z
-86.667906,34.791832,Open,2020-04-01T15:00:00Z
-89.932039,34.962075,Open,2020-04-01T15:00:00Z
-84.534559,39.023785,Closed,2020-04-01T15:00:00Z
-83.994819,34.053028,Open,2020-04-01T15:00:00Z
-81.670572,36.20652,Closed,2020-04-01T15:00:00Z
-81.799528,28.826535,Open,2020-04-01T15:00:00Z
-80.465869,35.66352,Open,2020-04-01T15:00:00Z
-83.614428,32.861262,Open,2020-04-01T15:00:00Z
-84.9366,32.40626,Open,2020-04-01T15:00:00Z
-90.220175,30.00392,Closed,2020-04-01T15:00:00Z
-95.12435,29.664067,Open,2020-04-01T15:00:00Z
-81.639405,34.728705,Open,2020-04-01T15:00:00Z
-86.917767,35.767473,Closed,2020-04-01T15:00:00Z
-85.809113,30.195706,Closed,2020-04-01T15:00:00Z
-80.003816,32.968401,Open,2020-04-01T15:00:00Z
-81.569515,30.351961,Open,2020-04-01T15:00:00Z
-78.975822,33.618354,Closed,2020-04-01T15:00:00Z
-89.96264,30.046955,Closed,2020-04-01T15:00:00Z
-85.042045,32.495468,Closed,2020-04-01T15:00:00Z
-84.379563,33.930901,Open,2020-04-01T15:00:00Z
-78.677881,35.77772,Closed,2020-04-01T15:00:00Z
-78.599654,35.863048,Open,2020-04-01T15:00:00Z
-80.924297,35.145638,Open,2020-04-01T15:00:00Z
-90.115223,32.282701,Closed,2020-04-01T15:00:00Z
-85.090987,33.571961,Closed,2020-04-01T15:00:00Z
-81.677514,28.357984,Closed,2020-04-01T15:00:00Z
-76.459212,37.044709,Open,2020-04-01T15:00:00Z
-81.485647,31.193767,Open,2020-04-01T15:00:00Z
-89.670084,30.544877,Open,2020-04-01T15:00:00Z
-81.709223,28.547333,Open,2020-04-01T15:00:00Z
-86.567368,34.628029,Open,2020-04-01T15:00:00Z
-77.05993,35.556091,Closed,2020-04-01T15:00:00Z
-82.727433,28.253558,Open,2020-04-01T15:00:00Z
-81.935747,33.566769,Open,2020-04-01T15:00:00Z
-81.056325,32.070309,Open,2020-04-01T15:00:00Z
-81.757929,30.147903,Open,2020-04-01T15:00:00Z
-79.166451,35.746142,Closed,2020-04-01T15:00:00Z
-89.092787,30.396316,Open,2020-04-01T15:00:00Z
-83.761767,31.190364,Open,2020-04-01T15:00:00Z
-84.512749,33.7988,Open,2020-04-01T15:00:00Z
-90.03194,29.92865,Open,2020-04-01T15:00:00Z
-84.940781,34.479931,Open,2020-04-01T15:00:00Z
-84.365378,39.351717,Closed,2020-04-01T15:00:00Z
-91.890261,34.806408,Closed,2020-04-01T15:00:00Z
-86.673397,36.16939,Closed,2020-04-01T15:00:00Z
-86.082249,39.706427,Closed,2020-04-01T15:00:00Z
-79.410326,35.162399,Closed,2020-04-01T15:00:00Z
-95.077873,29.474405,Closed,2020-04-01T15:00:00Z
-81.519231,31.2181,Open,2020-04-01T15:00:00Z
-78.91147,33.70835,Open,2020-04-01T15:00:00Z
-84.2329,33.6831,Open,2020-04-01T15:00:00Z
-95.719468,29.861808,Closed,2020-04-01T15:00:00Z
-77.33615,35.596114300000004,Open,2020-04-01T15:00:00Z
-81.226721,33.908053,Open,2020-04-01T15:00:00Z
-80.068265,32.887164,Open,2020-04-01T15:00:00Z
-81.704358,30.4486,Open,2020-04-01T15:00:00Z
-81.235268,35.695175,Open,2020-04-01T15:00:00Z
-80.259583,35.776282,Closed,2020-04-01T15:00:00Z
-86.73961,33.386776,Closed,2020-04-01T15:00:00Z
-89.235078,31.351905,Open,2020-04-01T15:00:00Z
